title,url,channel,domain,watched,extracted,notes,description
أشهر ملاهي في كوكب الارض | الدحيح,https://www.youtube.com/watch?v=idevGAEPgyg,new_media_life,,,,,.. .. .. : : # biography Walt Disney's Rocky Road to Success
أعداد لا وجود لها | الدحيح,https://www.youtube.com/watch?v=KHOAFoxaZaQ,new_media_life,,,,,
التوحُّد | الدحيح,https://www.youtube.com/watch?v=NEy6Oj8dmCc,new_media_life,,,,,
ثاني أشهر عالِم في العالَم | الدحيح,https://www.youtube.com/watch?v=zGQ3zRDylJo,new_media_life,,,,,
أهم قاعدة في الاستثمار  | الدحيح,https://www.youtube.com/watch?v=s0t_4MSQEYQ,new_media_life,,,,,
الدحيح قادم يوم 18 مايو | الدحيح,https://www.youtube.com/watch?v=L7fTSxeKwNU,new_media_life,,,,,
الرئيس الأمريكي | الدحيح,https://www.youtube.com/watch?v=RiMga7zpVfI,new_media_life,,,,,
ماركو بولو | الدحيح,https://www.youtube.com/watch?v=Li9bNk1enQw,new_media_life,,,,,". . . . # Travel Writing by Carl Thompson. Tourists with Typewriters: Critical Reflections on Contemporary Travel Writing Marco Polo and Ibn Battuta: The Merchant and the Pilgrim Stereotypes, Memories and Experiences: Journeys and Travellers in the Medieval Mediterranean http://"
غزو الهند | الدحيح,https://www.youtube.com/watch?v=Fi5grDvWgew,new_media_life,,,,,"400 .. "" """
غدر الصحاب | الدحيح,https://www.youtube.com/watch?v=I8ig8by6NOI,new_media_life,,,,,
الربع الخالي | الدحيح,https://www.youtube.com/watch?v=BD7IRNnQSDg,new_media_life,,,,,
غاز سام نتنفسه يوميًا | الدحيح,https://www.youtube.com/watch?v=sIl0OLZVhv4,new_media_life,,,,,
ساعة الأثرياء | الدحيح,https://www.youtube.com/watch?v=rhho9QbxfGM,new_media_life,,,,,
تاريخ التشريح | الدحيح,https://www.youtube.com/watch?v=RcBR7YDFkaA,new_media_life,,,,,
النسيان | الدحيح,https://www.youtube.com/watch?v=HtgT8Zmf35c,new_media_life,,,,,
بيتهوفن | الدحيح,https://www.youtube.com/watch?v=xsah0W5f2DY,new_media_life,,,,,
كيف يمكن أن تقنع الناس بفوائد التدخين والحرب؟ | الدحيح,https://www.youtube.com/watch?v=mn-br82ENxc,new_media_life,,,,,Edward Bernays
ألف ليلة وليلة | الدحيح,https://www.youtube.com/watch?v=y2exxaq0_YI,new_media_life,,,,,
أول حوت في العالم | الدحيح,https://www.youtube.com/watch?v=92rP7KbuovQ,new_media_life,,,,,
تشيرنوبل الأمريكية | الدحيح,https://www.youtube.com/watch?v=Epa9CFnSqso,new_media_life,,,,,
كيف تتعلم اللغة الصينية في ٤٠ سنة؟ | الدحيح,https://www.youtube.com/watch?v=-2is0rI_tow,new_media_life,,,,,. . . Han . .
كيف لكائن انتصرنا عليه أن ينتصر علينا | الدحيح,https://www.youtube.com/watch?v=AveQVd2ubZI,new_media_life,,,,,". . . . . . # William Hall - Superbugs_ An Arms Race Against Bacteria (2018, Harvard University Press)"
نابليون في القاهرة | الدحيح,https://www.youtube.com/watch?v=Y2rFelckA48,new_media_life,,,,,225 ..
الميتافيرس | الدحيح,https://www.youtube.com/watch?v=QYTj9X39KJc,new_media_life,,,,,
الكساد العظيم  | الدحيح,https://www.youtube.com/watch?v=lH7vAzmmB-M,new_media_life,,,,,1929 . .
نحو نحوٍ افضل | الدحيح,https://www.youtube.com/watch?v=xWmIsG72d24,new_media_life,,,,,
توحيد ألمانيا | الدحيح,https://www.youtube.com/watch?v=wsO1Fxxzarc,new_media_life,,,,,"1806 """" 39"
مايحدث في المشرحة | الدحيح,https://www.youtube.com/watch?v=jDs55BiCSBk,new_media_life,,,,,
كارت أحمر | الدحيح,https://www.youtube.com/watch?v=z5d-xsBYAFo,new_media_life,,,,,"# 1-The History Of Football 2-Italy World Cup Rewind: Infamy at the Battle of Santiago, 1962 3-Yellow card in football: Know its use and history 4-Referees and Match Officials 5-The E"
الجزائري الذي أبكى فرنسا | الدحيح,https://www.youtube.com/watch?v=_Eduwcfv2_I,new_media_life,,,,,25 15 .
يوم في حياة رائـد فضاء | الدحيح,https://www.youtube.com/watch?v=0MPLzRDCFAg,new_media_life,,,,,. # What Is Microgravity? Details of Yuri GAGARINE mission F d ration A ronautique Internationale (FAI) - Aviation and Space World Records (archive.org) Apollo 11 mission Breakaway effect
ما يميت يفيد | الدحيح,https://www.youtube.com/watch?v=D0ha_xUqI24,new_media_life,,,,,
مايك تايسون | الدحيح,https://www.youtube.com/watch?v=tMOfWn_J58E,new_media_life,,,,,
الذئب | الدحيح,https://www.youtube.com/watch?v=Z8het4evBqA,new_media_life,,,,,
لماذا أكره الطبيعة | الدحيح,https://www.youtube.com/watch?v=CFeW61i_MLA,new_media_life,,,,,. .. # How Chris McCandless Died/new yorker Everything Into The Wild Doesn't Tell You About The True Story Teen Inspired by 'Into the Wild' Found Dead in Oregon Forest / Natural by
حرب النباتات | الدحيح,https://www.youtube.com/watch?v=3gyeOcpdc6g,new_media_life,,,,,
الجريمة التي لايعلم عنها أحد | الدحيح,https://www.youtube.com/watch?v=q8odl57WQYE,new_media_life,,,,,
الأعاصير | الدحيح,https://www.youtube.com/watch?v=qMqPJIozZvc,new_media_life,,,,,16 . # References [1] [2] [3] [4] [5] [6] [7]
أغرب قصة صعود في التاريخ | الدحيح,https://www.youtube.com/watch?v=O7uNdw1E1pU,new_media_life,,,,,""""" . 3 . 53 ."
اللبن | الدحيح,https://www.youtube.com/watch?v=cRmbuJRPb9M,new_media_life,,,,,". : # References/ Czerny, Sarah. (2022). Absent Interests: On the Abstraction of Human and Animal Milks. New York: BRILL. Daddona, Matthiew. Got milk: How the iconic campaign came to be, 25 years ago. Fast Company, June 13, 2018. Dawson, Charlie. George Cheyne and the Cure for Disorders of the Mind. Historical Medical Library, June 2, 2022."
البوذا | الدحيح,https://www.youtube.com/watch?v=QKrxZuKQ8J0,new_media_life,,,,,. . . # Buddhism: A Very Short Introduction - Damien Keown (Oxford University Press)
هل يمكن أن تصل درجة الحرارة في الرياض وبغداد إلى 60C؟ | الدحيح,https://www.youtube.com/watch?v=4EiVHlsQNF4,new_media_life,,,,,
النمر | الدحيح,https://www.youtube.com/watch?v=dPlQOrUnl24,new_media_life,,,,,
الحرب على أهم صناعة في العالم | الدحيح,https://www.youtube.com/watch?v=THYvJgllb-o,new_media_life,,,,,. TSMC ASML EUV .
المجازات | الدحيح,https://www.youtube.com/watch?v=ikLp-QwVAhc,new_media_life,,,,,
تاني يوم بعد القنبلة | الدحيح,https://www.youtube.com/watch?v=b69HOs2U4lo,new_media_life,,,,,
الفول | الدحيح,https://www.youtube.com/watch?v=UxvCYEdmJH0,new_media_life,,,,,
الخلود | الدحيح,https://www.youtube.com/watch?v=8oPfjx6H-pM,new_media_life,,,,,. # 1-The age you feel means more than your actual birthdate Alexander the Great and the Fountain of Youth 2-Fountain of Youth 3-The science of aging and anti-ageing
البطاطس | الدحيح,https://www.youtube.com/watch?v=WW0raF3wuZU,new_media_life,,,,,
عندما ذهب عبقري الشطرنج بوبي فيشر إلى الحرب | الدحيح,https://www.youtube.com/watch?v=BlyIHrIJoT0,new_media_life,,,,,1972 .
فلسطين.. حكاية الأرض | الدحيح |,https://www.youtube.com/watch?v=f0oy-NicIgE,new_media_life,,,,,0:00-12:58 12:59 - 16:13 2000 16:14 - 22:43 22:44 - 26:50 26:51 - 45:50 45:51 - 56:50 56:51 - 1:02:01
نهاية المماليك | الدحيح,https://www.youtube.com/watch?v=-DVXdsZbcf8,new_media_life,,,,,260
المماليك | الدحيح,https://www.youtube.com/watch?v=YXcg79ZcQc4,new_media_life,,,,,260
غزو الكائنات | الدحيح,https://www.youtube.com/watch?v=RLL_QRAONSw,new_media_life,,,,,
😂 | الدحيح,https://www.youtube.com/watch?v=YojIlSjdjto,new_media_life,,,,,19 . # Esperanto: The Wonderful Horrible History of the Universal Language Esperanto/ BRITANNICA 2-The most spoken languages worldwide in 2022 The invention of emojis: A brief history
شبح الأمومة | الدحيح,https://www.youtube.com/watch?v=pWKshuxAIBM,new_media_life,,,,,
كريستيانو رونالدو - الجزء التاني | الدحيح,https://www.youtube.com/watch?v=4gZFVrePKSU,new_media_life,,,,,
كريستيانو رونالدو - الجزء الأول | الدحيح,https://www.youtube.com/watch?v=r8aaonxBWVM,new_media_life,,,,,2015 85 % 80% 66% . 10 . .
ماذا قال الدحيح عن مقاييس الجمال و الأتيكيت؟ | الدحيح,https://www.youtube.com/watch?v=qefyhN-jk18,new_media_life,,,,,
ماذا قال الدحيح عن شخصيات وأحداث من التاريخ؟ | الدحيح,https://www.youtube.com/watch?v=rLR_EsEUmuY,new_media_life,,,,,
ماذا قال الدحيح عن أصعب المواقف؟ | الدحيح,https://www.youtube.com/watch?v=sAatZIG8ZIo,new_media_life,,,,,
ماذا قال الدحيح عن الحيوانات وتوم وجيري؟ | الدحيح,https://www.youtube.com/watch?v=pCCLPOVOj9c,new_media_life,,,,,
ماذا قال الدحيح عن برامجنا المفضلة؟ | الدحيح,https://www.youtube.com/watch?v=hUN2AJU-Ty4,new_media_life,,,,,
ماذا قال الدحيح عن الرعب والزلازل ونهاية العالم؟ | الدحيح,https://www.youtube.com/watch?v=zTXXTgdz4Sk,new_media_life,,,,,
ماذا قال الدحيح عن الأب والأم والعلاقات عن بعد؟ | الدحيح,https://www.youtube.com/watch?v=UXbGqkCE7Qw,new_media_life,,,,,
ماذا قال الدحيح عن الحساسية والموت والمقابر؟ | الدحيح,https://www.youtube.com/watch?v=upJF5V4AD1Y,new_media_life,,,,,
ماذا قال الدحيح عن الشغف والتشاؤم والخوف؟ | الدحيح,https://www.youtube.com/watch?v=4e5TsgnU2u8,new_media_life,,,,,
ماذا قال الدحيح عن الطبخ والأكل والدايت؟,https://www.youtube.com/watch?v=6_7FrIGFDeM,new_media_life,,,,,
الحساسية | الدحيح,https://www.youtube.com/watch?v=efigiluZEHA,new_media_life,,,,,. @STARZPLAYOfficial @almashhadmedia . # #__ #newmediaacademy : MIND on Pain: Why People Experience Pain Differently - Scientific American Ruslan Medzhitov interview: The master immunologist with a controversial answer to why allergies exist | The Independent | The Independent
الهاكر | الدحيح,https://www.youtube.com/watch?v=BAx0LI6NnNg,new_media_life,,,,,. @STARZPLAYOfficial @almashhadmedia . . 280 . # #__ #NewMediaAcademy
فوبيا | الدحيح,https://www.youtube.com/watch?v=51MSQkHRwDg,new_media_life,,,,,@STARZPLAYOfficial @almashhadmedia # #__ #NewMediaAcademy
رجل ساذج في الرايخ الثالث | الدحيح,https://www.youtube.com/watch?v=vUaLZYAiolw,new_media_life,,,,,"@STARZPLAYOfficial @almashhadmedia . 4 # #__ #NewMediaAcademy : THE SCOTSMAN WHO CAPTURED HESS Rudolf Hess Tale of Poison, Paranoia and Tragedy : /"
الأندرتيكر | الدحيح,https://www.youtube.com/watch?v=G28SocqOwOE,new_media_life,,,,,"WWE The Undertaker. @STARZPLAYOfficial @almashhadmedia . . # #__ #newmediaacademy : Solomon, Brian (2006). WWE Legends. Sullivan, Greenberg & Pantaleo (2016). WWE Encyclopedia of Sports Entertainment. Riesman, Abraham (2023) .Ringmaster: Vince McMahon and the Unmaking of America"
التأمين | الدحيح,https://www.youtube.com/watch?v=u4UTjxo54_A,new_media_life,,,,,"@STARZPLAYOfficial @almashhadmedia . # #__ #newmediaacademy | : Risky Business: Why Insurance Markets Fail and What to Do about It A book by Liran Einav, Amy Finkelstein, and Ray Fisman The Disaster of the American Airlines AAirpass pass-c8f21460b6c5 Wikipedia: AAirpass The IO of selection markets"
جيل زد | الدحيح,https://www.youtube.com/watch?v=tXZB5AJmrvM,new_media_life,,,,,! @STARZPLAYOfficial @almashhadmedia - - . .. : . #__ # #NewMediaAcademy : _ / liest-generation 38
تاريخ الجنون | الدحيح,https://www.youtube.com/watch?v=NlHwOzwbYpE,new_media_life,,,,,@STARZPLAY-SVOD @almashhadmedia #__ # #NewMediaAcademy | : Madness in Civilization: The Cultural History of Insanity BBC Mental A History of the Madhouse FULL DOCUMENTARY
آخر يوم في العالم | الدحيح,https://www.youtube.com/watch?v=YPOiNF0riyA,new_media_life,,,,,"@STARZPLAY-SVOD @almashhadmedia #__ # #NewMediaAcademy 1962 13 The Shock of Sputnik-1 0CUwYln_osvIkfc9oBxaCvWp-LO6qM_uaNHrHRcAYndtiUHNY 2Q_tFJCs Oct 4, 1957 CE: USSR Launches Sputnik-2 s-sputnik/?fbclid=IwAR2H8tsaA_4WyHY5pHt5NrlY6_DLztDIHw W5I7a-6J9mRVdq_Wxzx0rFtBA 3- What Sparked The Cuban Missile Crisi"
الصين | الدحيح | China,https://www.youtube.com/watch?v=FHrpR_GrKp0,new_media_life,,,,,@STARZPLAYOfficial @almashhadmedia (1949-1976) 55 | #__ # #NewMediaAcademy china 1-Destalinization in Soviet Russia Cold War - De-Stalinization 1953-56 2-The Long March/history 3- 4- 7- 9- 15- 20- Mao Zedong - Chairman Mao Documentary
البطارية | الدحيح,https://www.youtube.com/watch?v=wgD_XDbapjs,new_media_life,,,,,. @STARZPLAYOfficial @almashhadmedia . . # #__ #NewMediaAcademy : [1] [2] [3] [4] [5]
الليجو | الدحيح | LEGO,https://www.youtube.com/watch?v=jMEEA8Kbf24,new_media_life,,,,,@STARZPLAYOfficial @almashhadmedia LEGO # #__ #NewMediaAcademy 1-Ole Kirk Kristiansen settles in Billund 2-Dealing with the crisis 3-A new reality 4-The beginning of the LEGO Group
الفيل الأزرق | الدحيح,https://www.youtube.com/watch?v=WlO-riE-Nm8,new_media_life,,,,,@STARZPLAYOfficial @almashhadmedia . . # #__ #NewMediaAcademy
تاريخ جهنم | الدحيح,https://www.youtube.com/watch?v=19cSn7JRmO8,new_media_life,,,,,@STARZPLAYOfficial @almashhadmedia .. . # #__ #NewMediaAcademy : : : .. : .. .. ..
نهاية الديناصورات | الدحيح,https://www.youtube.com/watch?v=Q4L00UAt5JY,new_media_life,,,,,. @STARZPLAYOfficial @almashhadmedia - - # #__ #NewMediaAcademy : 1- 2- . 3- Why This 18th-Century Naturalist Believed He d Discovered an Eyewitness to the Biblical Flood 4- Is it possibl
الأب | الدحيح,https://www.youtube.com/watch?v=MSTHbT8ZuCs,new_media_life,,,,,"@STARZPLAYOfficial @almashhadmedia . # #__ #NewMediaAcademy : Paul Raeburn - Do Fathers Matter__ What Science Is Telling Us About the Parent We've Overlooked-Scientific American _ Farrar, Straus and Giroux (2014) - - Are the men of the African Aka tribe the best fathers in the world? The Life of Dad: The Making of a"
فان جوخ | الدحيح,https://www.youtube.com/watch?v=6nCL4bHjZvg,new_media_life,,,,,@STARZPLAYOfficial @almashhadmedia . . # #__ #NewMediaAcademy Just Stop Oil activists throw soup at Van Gogh s Sunflowers Vincent van Gogh/Biography Vincent Van Gogh: The Humble Genius The conscience of Vincent Van Gogh
التطعيم | الدحيح,https://www.youtube.com/watch?v=9_Or_MzGxVw,new_media_life,,,,,@STARZPLAYOfficial @almashhadmedia . .. ! # #__ #NewMediaAcademy :
خطر الكلب | الدحيح,https://www.youtube.com/watch?v=KNH8K3O3TCo,new_media_life,,,,,. @STARZPLAYOfficial @almashhadmedia 30 . # #__ #NewMediaAcademy : CDC- Rabies American Veterinary Medical Association- Dog Bite Prevention
الغازات | الدحيح,https://www.youtube.com/watch?v=yw4Wb9baNKE,new_media_life,,,,,@STARZPLAYOfficial @almashhadmedia . () . . # #__ #NewMediaAcademy : What is the most embarrassing incident to have occurred in diplomatic or political circles? It Turned Out To Be Herring Farts | IFLScience
ليه بنتخن في رمضان؟ | الدحيح,https://www.youtube.com/watch?v=kHYe-nAQT_M,new_media_life,,,,,".. @STARZPLAYOfficial @almashhadmedia """" ! . : # #__ #NewMediaAcademy : http"
توم وجيري | الدحيح,https://www.youtube.com/watch?v=7vfsv6Vm7AA,new_media_life,,,,,@STARZPLAYOfficial @almashhadmedia ( ) . # #__ #NewMediaAcademy
الزلزال | الدحيح,https://www.youtube.com/watch?v=YiKVJkKFpsQ,new_media_life,,,,,@STARZPLAYOfficial @almashhadmedia # #__ #NewMediaAcademy : - / ( ) - / ( ) - / ( ) - / ( ) Generic videos What Makes These 3 Buildings Earthquake-Proof? How these buildings made Turkey-Syria s earthquake so deadly How Skyscrapers in JAPAN Survive Earthquakes! Why do buildings fall in earthquakes? - Vicki V. May Which Buildings are Safe in an Earthquake? Buildings in Earthquakes: Why do some fall and others don't? (education
لماذا يرتكب الأذكياء حماقات؟ | الدحيح,https://www.youtube.com/watch?v=4lEDoOcgjPQ,new_media_life,,,,,@STARZPLAYOfficial @almashhadmedia : . # #__ #NewMediaAcademy : - : : 23 27 39 : 100 115 - 83 89 81 ( ) : 1983- : : 45 7000 51 : 97 : 136 148 : 358 350 354 2016 361 375 : : 38 : : 433 454 440
التوابل | الدحيح,https://www.youtube.com/watch?v=BHoFn3rHPx8,new_media_life,,,,,. @STARZPLAYOfficial @almashhadmedia : # #__ #NewMediaAcademy : . The Geography of Spices and Herbs How Europe Colonized Asia Morphologic Spice Index The Spice That Built Venice
الكيتو | الدحيح,https://www.youtube.com/watch?v=fWrOwlvPWVQ,new_media_life,,,,,"@STARZPLAYOfficial @@almashhadmedia "" "" # #__ #NewMediaAcademy"
أميتاب باتشان | الدحيح,https://www.youtube.com/watch?v=01t8wL-jSUc,new_media_life,,,,,.. @STARZPLAYOfficial @almashhadmedia .. .. # #__ #NewMediaAcademy : (1) (2) ( )
المقالب | الدحيح,https://www.youtube.com/watch?v=CFTccBzBGQw,new_media_life,,,,,! @STARZPLAYOfficial @almashhadmedia ( ) . #__ # #NewMediaAcademy : The Joker's Laughing Condition Is Based on a Real Disorder Why do humans laugh? | BBC Ideas Why Do We Laugh Practical jokes/ new york times https:/
مانشستر يونايتد | الدحيح,https://www.youtube.com/watch?v=O8K3XEb62NQ,new_media_life,,,,,. @STARZPLAYOfficial @almashhadmedia .. 92 .. .. 1999 .. #__ # #NewMediaAcademy : : Never give in Class of 92 Secrets of success : ht
الإندماج النووي | الدحيح,https://www.youtube.com/watch?v=tOhUP9LibJc,new_media_life,,,,,@STARZPLAYOfficial @almashhadmedia . . #__ # #NewMediaAcademy : ttps://
علاقات عن بعد | الدحيح,https://www.youtube.com/watch?v=2AgpnT-bN-M,new_media_life,,,,,"( ) . @STARZPLAYOfficial @almashhadmedia . . . #__ # #NewMediaAcademy : 1- The Advantages of Long-Distance Relationships 2- Long-distance relationships are more successful than you think 3- Long-Distance Relationships Have a 58% Success Rate, Study Finds"
أخطر رجل مافيا | الدحيح,https://www.youtube.com/watch?v=wa1QODdYVog,new_media_life,,,,,.. @STARZPLAYOfficial @almashhadmedia 100 . #__ # #NewMediaAcademy : Why The Original Scarface (1932) Was Banned The Era of Gangster Films Scarface: The Shame of a Nation
أحمد عدوية | الدحيح,https://www.youtube.com/watch?v=26sk88apodA,new_media_life,,,,,". @STARZPLAYOfficial @almashhadmedia "" "". . """" . # #__ #NewMediaAcademy : : Egypt's battle of the music genres .."
متى يصبح الحي ميت؟ | الدحيح,https://www.youtube.com/watch?v=F9DhFq58Kug,new_media_life,,,,,. @STARZPLAYOfficial @almashhadmedia .. .. .. #__ # #NewMediaAcademy : 1- 2- 3- 4- 5
شاورما الفراخ | الدحيح,https://www.youtube.com/watch?v=Xkb7Xdos1dM,new_media_life,,,,,. @STARZPLAYOfficial @almashhadmedia . .. . #__ # #NewMediaAcademy : 1. Genetic selection of broilers and welfare consequences 2. Why the Rapid Growth Rate in Today's Chickens? 3. Why are chickens used for breeding kept hungry?
كيف تتخلص من الجثة | الدحيح,https://www.youtube.com/watch?v=arhrkprz0WQ,new_media_life,,,,,.. @STARZPLAYOfficial @almashhadmedia . . #__ # #NewMediaAcademy : (1) (2) 26 2016 (3) : 1984 (4) .. .
إنترفيو | الدحيح,https://www.youtube.com/watch?v=YnTEXW7RaYY,new_media_life,,,,,. @STARZPLAYOfficial @almashhadmedia . .. . #__ # #NewMediaAcademy : 1- / 2- 3- 4
فن التشاؤم | الدحيح,https://www.youtube.com/watch?v=subByvOYARA,new_media_life,,,,,". @STARZPLAYOfficial @almashhadmedia #__ # #NewMediaAcademy : 1- Here s what 2023 has in store, as predicted by experts in 1923 2- times people thought the world was going to end 3- 2012 and how good"
الخنزير | الدحيح,https://www.youtube.com/watch?v=jkhwp2bFaR8,new_media_life,,,,,. . . . . #__ # #NewMediaAcademy : 1- : 2- Animal Rights films the abuse of pigs in Tielt slaughterhouse: 3- Behavior of Mini-Pigs
فورمولا ١ | الدحيح,https://www.youtube.com/watch?v=9h3Ejj3vqHs,new_media_life,,,,,.. . @STARZPLAYOfficial @almashhadmedia 1 . #__ # #NewMediaAcademy : 1. 2. 3. 4. 5. 6. 7. https
Chat GPT | الدحيح,https://www.youtube.com/watch?v=j02OZRjf2d8,new_media_life,,,,,. @STARZPLAYOfficial @almashhadmedia ChatGPT . #__ # #NewMediaAcademy : 1- 2- 3- 4- 5- 6
الموناليزا وحشة | الدحيح,https://www.youtube.com/watch?v=CByhaGnB9Co,new_media_life,,,,,. @STARZPLAYOfficial @almashhadmedia #__ # #NewMediaAcademy : 1-How the Mona Lisa became so overrated How the Mona Lisa became so overrated/VOX 2- Mona Lisa isn't all that pretty/DAILY MAIL 3- The
يوم قيامة النجم | الدحيح,https://www.youtube.com/watch?v=9RYlcU2sXTc,new_media_life,,,,,@STARZPLAYOfficial @almashhadmedia .. ! #__ # #NewMediaAcademy : (photo for earliest supernova record in India) (yemeni supernova description) (historical accounts for supernovae)
البحث عن السعادة | الدحيح,https://www.youtube.com/watch?v=XKnkiSJGjTk,new_media_life,,,,,"@STARZPLAYOfficial @almashhadmedia #__ # #NewMediaAcademy : book molecule of more 1- ( ) chapter 6 progress page185 2 - chapter 1 love page 19 3- chapter 1 love page 24 {one brain,two worlds} 4- WOLFRAM SCHULTZ chapter 1 love page 22 5- helene fischer chapter 1 love page 32 { chemical keys to long lasting love } 6- vasopressin chapter 1 love page 34 7- dopamine desire circuit chapte"
المغول | الدحيح,https://www.youtube.com/watch?v=zfBve7gvF2Y,new_media_life,,,,,@STARZPLAYOfficial @almashhadmedia . # #__ #NewMediaAcademy : - The Economic History of China: From Antiquity to the Nineteenth Century. : Richard von Glahn shorturl.at/bkms5 - . . 358 shorturl.at/fipv3
كيف تخدع الناس؟ | الدحيح,https://www.youtube.com/watch?v=W9ufeRcNJ-M,new_media_life,,,,,@STARZPLAYOfficial @almashhadmedia . . .. : 1- 2- 3- 4- 5
هانيبال | الدحيح,https://www.youtube.com/watch?v=L-AkMLZCiNs,new_media_life,,,,,". @STARZPLAYOfficial @almashhadmedia . : . . # #__ #NewMediaAcademy : The Fall of Carthage, Adrian Goldsworthy Punic Nightmares, Dan Carlin The Punic Wars, Nigel Bagnail Hannibal, Clifford Mills http"
الكابوس | الدحيح,https://www.youtube.com/watch?v=UiOo-3iSon8,new_media_life,,,,,@STARZPLAYOfficial @almashhadmedia : . . #__ # #NewMediaAcademy : The origin of the word nightmare : Mary Shelley s Frankestein
Oppenheimer | الدحيح,https://www.youtube.com/watch?v=QpIHg8dhBEE,new_media_life,,,,,! . . . @STARZPLAYOfficial @almashhadmedia #__ # #NewMediaAcademy : The Manhattan Project/ atomic heritage foundation
لا تأكل بالشوكة | الدحيح,https://www.youtube.com/watch?v=2Ny5xYj2BEk,new_media_life,,,,,"! @STARZPLAYOfficial @almashhadmedia - . . #__ # #NewMediaAcademy 1- A History of Western Eating Utensils, From the Scandalous Fork to the Incredible Spork HISTORY OF THE FOR"
فيلم رعب | الدحيح,https://www.youtube.com/watch?v=HCSa0iwe4FM,new_media_life,,,,,. @STARZPLAYOfficial @almashhadmedia - . . #__ # #NewMediaAcademy 1-Hitler used hypnosis to manipulate millions 2-Americans React to the Great Depression
أحلى برجر في العالم | الدحيح,https://www.youtube.com/watch?v=-krXlF9grZQ,new_media_life,,,,,". @STARZPLAYOfficial @almashhadmedia - . : . : ( ) . # # #NewMediaAcademy : 1- 2- 3- Efficient halal bleeding, animal handling, and welfare: A holistic approach for meat quality"
الفيل | الدحيح,https://www.youtube.com/watch?v=vHdFpIYvl88,new_media_life,,,,,. . #__ # #NewMediaAcademy : 1- Why do elephants never forget? 2- Elephants Are Even Smarter Than We Realized: 3- Elephantine Intelligence: 4- Elephant Speaks Korean
الحشاشين | الدحيح,https://www.youtube.com/watch?v=nIUTsuHD4-4,new_media_life,,,,,! . . . #__ # #NewMediaAcademy : - ( ) ( - ( - ( - (
أخطر من النووي | الدحيح,https://www.youtube.com/watch?v=D-gdILNwf7I,new_media_life,,,,,AK-47. . | #__ # #NewMediaAcademy : 1- 2- 3- 4
تاريخ الرقص الشرقي | الدحيح,https://www.youtube.com/watch?v=DXEQoFp52U4,new_media_life,,,,,. . . : (goodreads.com/book/show/57813636?ac=1&from_search=true&qid=f7g07cZH3G&rank=1) #__ # #NewMediaAcademy
موسم جديد من الدحيح,https://www.youtube.com/watch?v=moeKh8jCTdc,new_media_life,,,,,"# """" #_ . @museumofthefuture"
من حلقة الملل من برنامج الدحيح,https://www.youtube.com/watch?v=QIxn0k_nF0Q,new_media_life,,,,,! # # #__ #NewMediaAcademy #UAE #Egypt #Explore #daheeh
الدحيح | تشارلي شابلن,https://www.youtube.com/watch?v=2GWf-doE-Gg,new_media_life,,,,,
الدحيح | الإيدز,https://www.youtube.com/watch?v=uuy4Qs873mE,new_media_life,,,,,
الدحيح | بنحب نحارب,https://www.youtube.com/watch?v=o0D338ZgGzA,new_media_life,,,,,
الدحيح | الإنسان يمكنه الفوز على الفهد,https://www.youtube.com/watch?v=B6JdDNN0soU,new_media_life,,,,,
الدحيح | الفيروسات,https://www.youtube.com/watch?v=dbPotaUWC08,new_media_life,,,,,
الدحيح | وجع البنات,https://www.youtube.com/watch?v=V_SwWCz5-8E,new_media_life,,,,,
الدحيح | تاريخ الفلك,https://www.youtube.com/watch?v=ul2BmQM1XA4,new_media_life,,,,,Books: 1. The History of Astronomy: A Very Short Introduction - Michael Hoskin ( 2. The Day We Found the Universe - Marcia Bartusiak ( 3. A History of Arabic Astronomy: Planetary Theories During the Golden Age of Islam - George Saliba ( 4. Time in Early Modern Islam - Stephen P. Bla
الدحيح | ركز في اللعب,https://www.youtube.com/watch?v=R6Z1a8tkX-U,new_media_life,,,,,
الدحيح | نهاية الحرب الباردة,https://www.youtube.com/watch?v=YrDrtS4bnhI,new_media_life,,,,,
الدحيح | الحرب الباردة,https://www.youtube.com/watch?v=xXvU3Dr554Y,new_media_life,,,,,
الدحيح | فخر العرب,https://www.youtube.com/watch?v=0gxgHRda7Do,new_media_life,,,,,Books and Related Articles 1- 2- 3
الدحيح | الكوانتم كمبيوتر,https://www.youtube.com/watch?v=XMrTrxP6ZnQ,new_media_life,,,,,
الدحيح | دولة المخدرات,https://www.youtube.com/watch?v=gJJDkVFQf8s,new_media_life,,,,,
الدحيح | ماكدونالدز,https://www.youtube.com/watch?v=ch7nwiRd7UA,new_media_life,,,,,
الدحيح | هندسة السيارات,https://www.youtube.com/watch?v=Za9EEd2bWlY,new_media_life,,,,,
الدحيح | خناقات المتجوزين,https://www.youtube.com/watch?v=lR8SHxBFmC0,new_media_life,,,,,
الدحيح | محكمة الفيسبوك,https://www.youtube.com/watch?v=FXBdC9glLn8,new_media_life,,,,,
الدحيح | أعظم تجربة في الفيزياء,https://www.youtube.com/watch?v=gPJhjnnBNAs,new_media_life,,,,,
الدحيح | الترجمة,https://www.youtube.com/watch?v=MYANNltgLbk,new_media_life,,,,,
الدحيح | هندسة العمارة الطبية,https://www.youtube.com/watch?v=Y27q4vAvfy4,new_media_life,,,,,
الدحيح | سفاح الصعيد,https://www.youtube.com/watch?v=bVnoFtZH5iI,new_media_life,,,,,1- 2- 3- 4- 5- 6- 1- 2-
